Map,Cluster,Algorithm,Run,Distance,Elevation,Turning
Map1,8,GA,7,1756.8421685703627,0.8538805231551674,50.30904166434987
Map1,9,GA,7,2089.4992686227433,1.3988954524701622,55.30479500378389
Map1,10,GA,7,1483.722426868762,0.9898539684420555,51.5041547742688
Map1,11,GA,7,2095.1102308789636,0.393188111945566,69.89960666531992
Map1,12,GA,7,2199.486018301106,0.5336337564486993,70.06636079577042
Map1,13,GA,7,2282.9993480432,0.6033516141294903,72.3806436328558
Map1,14,GA,7,2067.1391757975925,0.5154659168209683,60.14660023246361
Map1,15,GA,7,2554.1158974889768,0.8282697631335925,76.50295481584318
Map1,1,GA,8,2157.7542111011257,0.6663573405885916,51.24736376769697
Map1,2,GA,8,1938.14065632413,0.4386507025707811,56.68491833870177
Map1,3,GA,8,2035.0717470940006,0.5451301120522096,73.485679191633
Map1,4,GA,8,2263.177411456408,0.7749819380721554,68.65407063052157
Map1,5,GA,8,1871.258572833464,0.6774394502600973,56.22416986977241
Map1,6,GA,8,2298.345478229963,0.5335232770943961,71.2724343882159
Map1,7,GA,8,1809.087507534326,0.46893034240249243,57.11262890550509
Map1,8,GA,8,1505.6648662404477,0.6386212283879811,45.61244559309933
Map1,9,GA,8,1927.3354563825778,1.2092988710768378,69.16827777256358
Map1,10,GA,8,1606.4514062943563,1.3103168766373408,50.376908902904376
Map1,11,GA,8,2258.203563265261,0.46694637241797565,65.63464559428505
Map1,12,GA,8,2158.9438859071997,0.5809642406023858,61.00501058493193
Map1,13,GA,8,2562.4944483034456,0.6860471210791097,66.95175093126637
Map1,14,GA,8,2037.6240066593723,0.4597202658525781,59.96109119450617
Map1,15,GA,8,2655.5536095805323,0.7848673116147662,71.31969124608541
Map1,1,GA,9,1920.0061163079997,0.5906009069120355,54.37046605528683
Map1,2,GA,9,2100.452798708321,0.5560069370711549,58.2332775978784
Map1,3,GA,9,2102.476596044097,0.5440089994991091,65.69994647141122
Map1,4,GA,9,2373.4436702536523,0.8010246467667841,77.67322359212734
Map1,5,GA,9,1839.0703608794283,0.5478560075149144,66.91752445224947
